X1,X2,X3,X4,X5,X6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6,Label
0.179,0.179,0.181,0.181,0.181,0.181,0.174,0.174,0.176,0.176,0.176,0.176,0.2,0.2,0.203,0.203,0.203,0.203,0
0.179,0.181,0.181,0.181,0.181,0.181,0.174,0.176,0.176,0.176,0.176,0.176,0.2,0.203,0.203,0.203,0.203,0.203,0
0.181,0.181,0.181,0.181,0.181,0.167,0.176,0.176,0.176,0.176,0.176,0.181,0.203,0.203,0.203,0.203,0.203,0.215,0
0.181,0.181,0.181,0.181,0.167,0.167,0.176,0.176,0.176,0.176,0.181,0.181,0.203,0.203,0.203,0.203,0.215,0.215,0
0.181,0.181,0.181,0.167,0.167,0.167,0.176,0.176,0.176,0.181,0.181,0.181,0.203,0.203,0.203,0.215,0.215,0.215,0
0.181,0.181,0.167,0.167,0.167,0.167,0.176,0.176,0.181,0.181,0.181,0.181,0.203,0.203,0.215,0.215,0.215,0.215,0
0.181,0.167,0.167,0.167,0.167,0.167,0.176,0.181,0.181,0.181,0.181,0.181,0.203,0.215,0.215,0.215,0.215,0.215,0
0.167,0.167,0.167,0.167,0.167,0.173,0.181,0.181,0.181,0.181,0.181,0.177,0.215,0.215,0.215,0.215,0.215,0.223,0
0.167,0.167,0.167,0.167,0.173,0.173,0.181,0.181,0.181,0.181,0.177,0.177,0.215,0.215,0.215,0.215,0.223,0.223,0
0.167,0.167,0.167,0.173,0.173,0.173,0.181,0.181,0.181,0.177,0.177,0.177,0.215,0.215,0.215,0.223,0.223,0.223,0
0.167,0.167,0.173,0.173,0.173,0.173,0.181,0.181,0.177,0.177,0.177,0.177,0.215,0.215,0.223,0.223,0.223,0.223,0
0.167,0.173,0.173,0.173,0.173,0.173,0.181,0.177,0.177,0.177,0.177,0.177,0.215,0.223,0.223,0.223,0.223,0.223,0
0.173,0.173,0.173,0.173,0.173,0.165,0.177,0.177,0.177,0.177,0.177,0.183,0.223,0.223,0.223,0.223,0.223,0.231,0
0.173,0.173,0.173,0.173,0.165,0.165,0.177,0.177,0.177,0.177,0.183,0.183,0.223,0.223,0.223,0.223,0.231,0.231,0
0.173,0.173,0.173,0.165,0.165,0.165,0.177,0.177,0.177,0.183,0.183,0.183,0.223,0.223,0.223,0.231,0.231,0.231,0
0.173,0.173,0.165,0.165,0.165,0.165,0.177,0.177,0.183,0.183,0.183,0.183,0.223,0.223,0.231,0.231,0.231,0.231,0
0.173,0.165,0.165,0.165,0.165,0.165,0.177,0.183,0.183,0.183,0.183,0.183,0.223,0.231,0.231,0.231,0.231,0.231,0
0.165,0.165,0.165,0.165,0.165,0.167,0.183,0.183,0.183,0.183,0.183,0.164,0.231,0.231,0.231,0.231,0.231,0.205,0
0.165,0.165,0.165,0.165,0.167,0.167,0.183,0.183,0.183,0.183,0.164,0.164,0.231,0.231,0.231,0.231,0.205,0.205,0
0.165,0.165,0.165,0.167,0.167,0.167,0.183,0.183,0.183,0.164,0.164,0.164,0.231,0.231,0.231,0.205,0.205,0.205,0
0.165,0.165,0.167,0.167,0.167,0.167,0.183,0.183,0.164,0.164,0.164,0.164,0.231,0.231,0.205,0.205,0.205,0.205,0
0.165,0.167,0.167,0.167,0.167,0.167,0.183,0.164,0.164,0.164,0.164,0.164,0.231,0.205,0.205,0.205,0.205,0.205,0
0.167,0.167,0.167,0.167,0.167,0.159,0.164,0.164,0.164,0.164,0.164,0.17,0.205,0.205,0.205,0.205,0.205,0.223,0
0.167,0.167,0.167,0.167,0.159,0.159,0.164,0.164,0.164,0.164,0.17,0.17,0.205,0.205,0.205,0.205,0.223,0.223,0
0.167,0.167,0.167,0.159,0.159,0.159,0.164,0.164,0.164,0.17,0.17,0.17,0.205,0.205,0.205,0.223,0.223,0.223,0
0.167,0.167,0.159,0.159,0.159,0.159,0.164,0.164,0.17,0.17,0.17,0.17,0.205,0.205,0.223,0.223,0.223,0.223,0
0.167,0.159,0.159,0.159,0.159,0.159,0.164,0.17,0.17,0.17,0.17,0.17,0.205,0.223,0.223,0.223,0.223,0.223,0
0.159,0.159,0.159,0.159,0.159,0.153,0.17,0.17,0.17,0.17,0.17,0.161,0.223,0.223,0.223,0.223,0.223,0.192,0
0.159,0.159,0.159,0.159,0.153,0.153,0.17,0.17,0.17,0.17,0.161,0.161,0.223,0.223,0.223,0.223,0.192,0.192,0
0.159,0.159,0.159,0.153,0.153,0.153,0.17,0.17,0.17,0.161,0.161,0.161,0.223,0.223,0.223,0.192,0.192,0.192,0
0.159,0.159,0.153,0.153,0.153,0.153,0.17,0.17,0.161,0.161,0.161,0.161,0.223,0.223,0.192,0.192,0.192,0.192,0
0.159,0.153,0.153,0.153,0.153,0.153,0.17,0.161,0.161,0.161,0.161,0.161,0.223,0.192,0.192,0.192,0.192,0.192,0
0.153,0.153,0.153,0.153,0.153,0.164,0.161,0.161,0.161,0.161,0.161,0.181,0.192,0.192,0.192,0.192,0.192,0.226,0
0.153,0.153,0.153,0.153,0.164,0.164,0.161,0.161,0.161,0.161,0.181,0.181,0.192,0.192,0.192,0.192,0.226,0.226,0
0.153,0.153,0.153,0.164,0.164,0.164,0.161,0.161,0.161,0.181,0.181,0.181,0.192,0.192,0.192,0.226,0.226,0.226,0
0.153,0.153,0.164,0.164,0.164,0.164,0.161,0.161,0.181,0.181,0.181,0.181,0.192,0.192,0.226,0.226,0.226,0.226,0
0.153,0.164,0.164,0.164,0.164,0.164,0.161,0.181,0.181,0.181,0.181,0.181,0.192,0.226,0.226,0.226,0.226,0.226,0
0.164,0.164,0.164,0.164,0.164,0.161,0.181,0.181,0.181,0.181,0.181,0.187,0.226,0.226,0.226,0.226,0.226,0.205,0
0.164,0.164,0.164,0.164,0.161,0.161,0.181,0.181,0.181,0.181,0.187,0.187,0.226,0.226,0.226,0.226,0.205,0.205,0
0.164,0.164,0.164,0.161,0.161,0.161,0.181,0.181,0.181,0.187,0.187,0.187,0.226,0.226,0.226,0.205,0.205,0.205,0
0.164,0.164,0.161,0.161,0.161,0.161,0.181,0.181,0.187,0.187,0.187,0.187,0.226,0.226,0.205,0.205,0.205,0.205,0
0.164,0.161,0.161,0.161,0.161,0.161,0.181,0.187,0.187,0.187,0.187,0.187,0.226,0.205,0.205,0.205,0.205,0.205,0
0.161,0.161,0.161,0.161,0.161,0.166,0.187,0.187,0.187,0.187,0.187,0.175,0.205,0.205,0.205,0.205,0.205,0.188,0
0.161,0.161,0.161,0.161,0.166,0.166,0.187,0.187,0.187,0.187,0.175,0.175,0.205,0.205,0.205,0.205,0.188,0.188,0
0.161,0.161,0.161,0.166,0.166,0.166,0.187,0.187,0.187,0.175,0.175,0.175,0.205,0.205,0.205,0.188,0.188,0.188,0
0.161,0.161,0.166,0.166,0.166,0.166,0.187,0.187,0.175,0.175,0.175,0.175,0.205,0.205,0.188,0.188,0.188,0.188,0
0.161,0.166,0.166,0.166,0.166,0.166,0.187,0.175,0.175,0.175,0.175,0.175,0.205,0.188,0.188,0.188,0.188,0.188,0
0.166,0.166,0.166,0.166,0.166,0.158,0.175,0.175,0.175,0.175,0.175,0.173,0.188,0.188,0.188,0.188,0.188,0.208,0
0.166,0.166,0.166,0.166,0.158,0.158,0.175,0.175,0.175,0.175,0.173,0.173,0.188,0.188,0.188,0.188,0.208,0.208,0
0.166,0.166,0.166,0.158,0.158,0.158,0.175,0.175,0.175,0.173,0.173,0.173,0.188,0.188,0.188,0.208,0.208,0.208,0
0.166,0.166,0.158,0.158,0.158,0.158,0.175,0.175,0.173,0.173,0.173,0.173,0.188,0.188,0.208,0.208,0.208,0.208,0
0.166,0.158,0.158,0.158,0.158,0.158,0.175,0.173,0.173,0.173,0.173,0.173,0.188,0.208,0.208,0.208,0.208,0.208,0
0.158,0.158,0.158,0.158,0.158,0.178,0.173,0.173,0.173,0.173,0.173,0.191,0.208,0.208,0.208,0.208,0.208,0.223,0
0.158,0.158,0.158,0.158,0.178,0.178,0.173,0.173,0.173,0.173,0.191,0.191,0.208,0.208,0.208,0.208,0.223,0.223,0
0.158,0.158,0.158,0.178,0.178,0.178,0.173,0.173,0.173,0.191,0.191,0.191,0.208,0.208,0.208,0.223,0.223,0.223,0
0.158,0.158,0.178,0.178,0.178,0.178,0.173,0.173,0.191,0.191,0.191,0.191,0.208,0.208,0.223,0.223,0.223,0.223,0
0.158,0.178,0.178,0.178,0.178,0.178,0.173,0.191,0.191,0.191,0.191,0.191,0.208,0.223,0.223,0.223,0.223,0.223,0
0.178,0.178,0.178,0.178,0.178,0.174,0.191,0.191,0.191,0.191,0.191,0.195,0.223,0.223,0.223,0.223,0.223,0.214,0
0.178,0.178,0.178,0.178,0.174,0.174,0.191,0.191,0.191,0.191,0.195,0.195,0.223,0.223,0.223,0.223,0.214,0.214,0
0.178,0.178,0.178,0.174,0.174,0.174,0.191,0.191,0.191,0.195,0.195,0.195,0.223,0.223,0.223,0.214,0.214,0.214,0
0.178,0.178,0.174,0.174,0.174,0.174,0.191,0.191,0.195,0.195,0.195,0.195,0.223,0.223,0.214,0.214,0.214,0.214,0
0.178,0.174,0.174,0.174,0.174,0.174,0.191,0.195,0.195,0.195,0.195,0.195,0.223,0.214,0.214,0.214,0.214,0.214,0
0.174,0.174,0.174,0.174,0.174,0.174,0.195,0.195,0.195,0.195,0.195,0.17,0.214,0.214,0.214,0.214,0.214,0.205,0
0.174,0.174,0.174,0.174,0.174,0.174,0.195,0.195,0.195,0.195,0.17,0.17,0.214,0.214,0.214,0.214,0.205,0.205,0
0.174,0.174,0.174,0.174,0.174,0.174,0.195,0.195,0.195,0.17,0.17,0.17,0.214,0.214,0.214,0.205,0.205,0.205,0
0.174,0.174,0.174,0.174,0.174,0.174,0.195,0.195,0.17,0.17,0.17,0.17,0.214,0.214,0.205,0.205,0.205,0.205,0
0.174,0.174,0.174,0.174,0.174,0.174,0.195,0.17,0.17,0.17,0.17,0.17,0.214,0.205,0.205,0.205,0.205,0.205,0
0.174,0.174,0.174,0.174,0.174,0.18,0.17,0.17,0.17,0.17,0.17,0.175,0.205,0.205,0.205,0.205,0.205,0.227,0
0.174,0.174,0.174,0.174,0.18,0.18,0.17,0.17,0.17,0.17,0.175,0.175,0.205,0.205,0.205,0.205,0.227,0.227,0
0.174,0.174,0.174,0.18,0.18,0.18,0.17,0.17,0.17,0.175,0.175,0.175,0.205,0.205,0.205,0.227,0.227,0.227,0
0.174,0.174,0.18,0.18,0.18,0.18,0.17,0.17,0.175,0.175,0.175,0.175,0.205,0.205,0.227,0.227,0.227,0.227,0
0.174,0.18,0.18,0.18,0.18,0.18,0.17,0.175,0.175,0.175,0.175,0.175,0.205,0.227,0.227,0.227,0.227,0.227,0
0.18,0.18,0.18,0.18,0.18,0.172,0.175,0.175,0.175,0.175,0.175,0.184,0.227,0.227,0.227,0.227,0.227,0.208,0
0.18,0.18,0.18,0.18,0.172,0.172,0.175,0.175,0.175,0.175,0.184,0.184,0.227,0.227,0.227,0.227,0.208,0.208,0
0.18,0.18,0.18,0.172,0.172,0.172,0.175,0.175,0.175,0.184,0.184,0.184,0.227,0.227,0.227,0.208,0.208,0.208,0
0.18,0.18,0.172,0.172,0.172,0.172,0.175,0.175,0.184,0.184,0.184,0.184,0.227,0.227,0.208,0.208,0.208,0.208,0
0.18,0.172,0.172,0.172,0.172,0.172,0.175,0.184,0.184,0.184,0.184,0.184,0.227,0.208,0.208,0.208,0.208,0.208,0
0.172,0.172,0.172,0.172,0.172,0.164,0.184,0.184,0.184,0.184,0.184,0.175,0.208,0.208,0.208,0.208,0.208,0.207,0
0.172,0.172,0.172,0.172,0.164,0.164,0.184,0.184,0.184,0.184,0.175,0.175,0.208,0.208,0.208,0.208,0.207,0.207,0
0.172,0.172,0.172,0.164,0.164,0.164,0.184,0.184,0.184,0.175,0.175,0.175,0.208,0.208,0.208,0.207,0.207,0.207,0
0.172,0.172,0.164,0.164,0.164,0.164,0.184,0.184,0.175,0.175,0.175,0.175,0.208,0.208,0.207,0.207,0.207,0.207,0
0.172,0.164,0.164,0.164,0.164,0.164,0.184,0.175,0.175,0.175,0.175,0.175,0.208,0.207,0.207,0.207,0.207,0.207,0
0.164,0.164,0.164,0.164,0.164,0.173,0.175,0.175,0.175,0.175,0.175,0.175,0.207,0.207,0.207,0.207,0.207,0.215,0
0.164,0.164,0.164,0.164,0.173,0.173,0.175,0.175,0.175,0.175,0.175,0.175,0.207,0.207,0.207,0.207,0.215,0.215,0
0.164,0.164,0.164,0.173,0.173,0.173,0.175,0.175,0.175,0.175,0.175,0.175,0.207,0.207,0.207,0.215,0.215,0.215,0
0.164,0.164,0.173,0.173,0.173,0.173,0.175,0.175,0.175,0.175,0.175,0.175,0.207,0.207,0.215,0.215,0.215,0.215,0
0.164,0.173,0.173,0.173,0.173,0.173,0.175,0.175,0.175,0.175,0.175,0.175,0.207,0.215,0.215,0.215,0.215,0.215,0
0.173,0.173,0.173,0.173,0.173,0.182,0.175,0.175,0.175,0.175,0.175,0.178,0.215,0.215,0.215,0.215,0.215,0.212,0
0.173,0.173,0.173,0.173,0.182,0.182,0.175,0.175,0.175,0.175,0.178,0.178,0.215,0.215,0.215,0.215,0.212,0.212,0
0.173,0.173,0.173,0.182,0.182,0.182,0.175,0.175,0.175,0.178,0.178,0.178,0.215,0.215,0.215,0.212,0.212,0.212,0
0.173,0.173,0.182,0.182,0.182,0.182,0.175,0.175,0.178,0.178,0.178,0.178,0.215,0.215,0.212,0.212,0.212,0.212,0
0.173,0.182,0.182,0.182,0.182,0.182,0.175,0.178,0.178,0.178,0.178,0.178,0.215,0.212,0.212,0.212,0.212,0.212,0
0.182,0.182,0.182,0.182,0.182,0.18,0.178,0.178,0.178,0.178,0.178,0.193,0.212,0.212,0.212,0.212,0.212,0.202,0
0.182,0.182,0.182,0.182,0.18,0.18,0.178,0.178,0.178,0.178,0.193,0.193,0.212,0.212,0.212,0.212,0.202,0.202,0
0.182,0.182,0.182,0.18,0.18,0.18,0.178,0.178,0.178,0.193,0.193,0.193,0.212,0.212,0.212,0.202,0.202,0.202,0
0.182,0.182,0.18,0.18,0.18,0.18,0.178,0.178,0.193,0.193,0.193,0.193,0.212,0.212,0.202,0.202,0.202,0.202,0
0.182,0.18,0.18,0.18,0.18,0.18,0.178,0.193,0.193,0.193,0.193,0.193,0.212,0.202,0.202,0.202,0.202,0.202,0
0.18,0.18,0.18,0.18,0.18,0.179,0.193,0.193,0.193,0.193,0.193,0.176,0.202,0.202,0.202,0.202,0.202,0.194,0
0.18,0.18,0.18,0.18,0.179,0.179,0.193,0.193,0.193,0.193,0.176,0.176,0.202,0.202,0.202,0.202,0.194,0.194,0
0.18,0.18,0.18,0.179,0.179,0.179,0.193,0.193,0.193,0.176,0.176,0.176,0.202,0.202,0.202,0.194,0.194,0.194,0
0.18,0.18,0.179,0.179,0.179,0.179,0.193,0.193,0.176,0.176,0.176,0.176,0.202,0.202,0.194,0.194,0.194,0.194,0
0.18,0.179,0.179,0.179,0.179,0.179,0.193,0.176,0.176,0.176,0.176,0.176,0.202,0.194,0.194,0.194,0.194,0.194,0
0.179,0.179,0.179,0.179,0.179,0.182,0.176,0.176,0.176,0.176,0.176,0.17,0.194,0.194,0.194,0.194,0.194,0.201,0
0.179,0.179,0.179,0.179,0.182,0.182,0.176,0.176,0.176,0.176,0.17,0.17,0.194,0.194,0.194,0.194,0.201,0.201,0
0.179,0.179,0.179,0.182,0.182,0.182,0.176,0.176,0.176,0.17,0.17,0.17,0.194,0.194,0.194,0.201,0.201,0.201,0
0.179,0.179,0.182,0.182,0.182,0.182,0.176,0.176,0.17,0.17,0.17,0.17,0.194,0.194,0.201,0.201,0.201,0.201,0
0.179,0.182,0.182,0.182,0.182,0.182,0.176,0.17,0.17,0.17,0.17,0.17,0.194,0.201,0.201,0.201,0.201,0.201,0
0.182,0.182,0.182,0.182,0.182,0.169,0.17,0.17,0.17,0.17,0.17,0.175,0.201,0.201,0.201,0.201,0.201,0.204,0
0.182,0.182,0.182,0.182,0.169,0.169,0.17,0.17,0.17,0.17,0.175,0.175,0.201,0.201,0.201,0.201,0.204,0.204,0
0.182,0.182,0.182,0.169,0.169,0.169,0.17,0.17,0.17,0.175,0.175,0.175,0.201,0.201,0.201,0.204,0.204,0.204,0
0.182,0.182,0.169,0.169,0.169,0.169,0.17,0.17,0.175,0.175,0.175,0.175,0.201,0.201,0.204,0.204,0.204,0.204,0
0.182,0.169,0.169,0.169,0.169,0.169,0.17,0.175,0.175,0.175,0.175,0.175,0.201,0.204,0.204,0.204,0.204,0.204,0
0.169,0.169,0.169,0.169,0.169,0.19,0.175,0.175,0.175,0.175,0.175,0.178,0.204,0.204,0.204,0.204,0.204,0.228,0
0.169,0.169,0.169,0.169,0.19,0.19,0.175,0.175,0.175,0.175,0.178,0.178,0.204,0.204,0.204,0.204,0.228,0.228,0
0.169,0.169,0.169,0.19,0.19,0.19,0.175,0.175,0.175,0.178,0.178,0.178,0.204,0.204,0.204,0.228,0.228,0.228,0
0.169,0.169,0.19,0.19,0.19,0.19,0.175,0.175,0.178,0.178,0.178,0.178,0.204,0.204,0.228,0.228,0.228,0.228,0
0.169,0.19,0.19,0.19,0.19,0.19,0.175,0.178,0.178,0.178,0.178,0.178,0.204,0.228,0.228,0.228,0.228,0.228,0
0.19,0.19,0.19,0.19,0.19,0.172,0.178,0.178,0.178,0.178,0.178,0.174,0.228,0.228,0.228,0.228,0.228,0.218,0
0.19,0.19,0.19,0.19,0.172,0.172,0.178,0.178,0.178,0.178,0.174,0.174,0.228,0.228,0.228,0.228,0.218,0.218,0
0.19,0.19,0.19,0.172,0.172,0.172,0.178,0.178,0.178,0.174,0.174,0.174,0.228,0.228,0.228,0.218,0.218,0.218,0
0.19,0.19,0.172,0.172,0.172,0.172,0.178,0.178,0.174,0.174,0.174,0.174,0.228,0.228,0.218,0.218,0.218,0.218,0
0.19,0.172,0.172,0.172,0.172,0.172,0.178,0.174,0.174,0.174,0.174,0.174,0.228,0.218,0.218,0.218,0.218,0.218,0
0.172,0.172,0.172,0.172,0.172,0.183,0.174,0.174,0.174,0.174,0.174,0.178,0.218,0.218,0.218,0.218,0.218,0.215,0
0.172,0.172,0.172,0.172,0.183,0.183,0.174,0.174,0.174,0.174,0.178,0.178,0.218,0.218,0.218,0.218,0.215,0.215,0
0.172,0.172,0.172,0.183,0.183,0.183,0.174,0.174,0.174,0.178,0.178,0.178,0.218,0.218,0.218,0.215,0.215,0.215,0
0.172,0.172,0.183,0.183,0.183,0.183,0.174,0.174,0.178,0.178,0.178,0.178,0.218,0.218,0.215,0.215,0.215,0.215,0
0.172,0.183,0.183,0.183,0.183,0.183,0.174,0.178,0.178,0.178,0.178,0.178,0.218,0.215,0.215,0.215,0.215,0.215,0
0.183,0.183,0.183,0.183,0.183,0.177,0.178,0.178,0.178,0.178,0.178,0.172,0.215,0.215,0.215,0.215,0.215,0.226,0
0.183,0.183,0.183,0.183,0.177,0.177,0.178,0.178,0.178,0.178,0.172,0.172,0.215,0.215,0.215,0.215,0.226,0.226,0
0.183,0.183,0.183,0.177,0.177,0.177,0.178,0.178,0.178,0.172,0.172,0.172,0.215,0.215,0.215,0.226,0.226,0.226,0
0.183,0.183,0.177,0.177,0.177,0.177,0.178,0.178,0.172,0.172,0.172,0.172,0.215,0.215,0.226,0.226,0.226,0.226,0
0.183,0.177,0.177,0.177,0.177,0.177,0.178,0.172,0.172,0.172,0.172,0.172,0.215,0.226,0.226,0.226,0.226,0.226,0
0.177,0.177,0.177,0.177,0.177,0.188,0.172,0.172,0.172,0.172,0.172,0.172,0.226,0.226,0.226,0.226,0.226,0.197,0
0.177,0.177,0.177,0.177,0.188,0.188,0.172,0.172,0.172,0.172,0.172,0.172,0.226,0.226,0.226,0.226,0.197,0.197,0
0.177,0.177,0.177,0.188,0.188,0.188,0.172,0.172,0.172,0.172,0.172,0.172,0.226,0.226,0.226,0.197,0.197,0.197,0
0.177,0.177,0.188,0.188,0.188,0.188,0.172,0.172,0.172,0.172,0.172,0.172,0.226,0.226,0.197,0.197,0.197,0.197,0
0.177,0.188,0.188,0.188,0.188,0.188,0.172,0.172,0.172,0.172,0.172,0.172,0.226,0.197,0.197,0.197,0.197,0.197,0
0.188,0.188,0.188,0.188,0.188,0.175,0.172,0.172,0.172,0.172,0.172,0.192,0.197,0.197,0.197,0.197,0.197,0.224,0
0.188,0.188,0.188,0.188,0.175,0.175,0.172,0.172,0.172,0.172,0.192,0.192,0.197,0.197,0.197,0.197,0.224,0.224,0
0.188,0.188,0.188,0.175,0.175,0.175,0.172,0.172,0.172,0.192,0.192,0.192,0.197,0.197,0.197,0.224,0.224,0.224,0
0.188,0.188,0.175,0.175,0.175,0.175,0.172,0.172,0.192,0.192,0.192,0.192,0.197,0.197,0.224,0.224,0.224,0.224,0
0.188,0.175,0.175,0.175,0.175,0.175,0.172,0.192,0.192,0.192,0.192,0.192,0.197,0.224,0.224,0.224,0.224,0.224,0
0.175,0.175,0.175,0.175,0.175,0.168,0.192,0.192,0.192,0.192,0.192,0.187,0.224,0.224,0.224,0.224,0.224,0.195,0
0.175,0.175,0.175,0.175,0.168,0.168,0.192,0.192,0.192,0.192,0.187,0.187,0.224,0.224,0.224,0.224,0.195,0.195,0
0.175,0.175,0.175,0.168,0.168,0.168,0.192,0.192,0.192,0.187,0.187,0.187,0.224,0.224,0.224,0.195,0.195,0.195,0
0.175,0.175,0.168,0.168,0.168,0.168,0.192,0.192,0.187,0.187,0.187,0.187,0.224,0.224,0.195,0.195,0.195,0.195,0
0.175,0.168,0.168,0.168,0.168,0.168,0.192,0.187,0.187,0.187,0.187,0.187,0.224,0.195,0.195,0.195,0.195,0.195,0
0.168,0.168,0.168,0.168,0.168,0.18,0.187,0.187,0.187,0.187,0.187,0.177,0.195,0.195,0.195,0.195,0.195,0.223,0
0.168,0.168,0.168,0.168,0.18,0.18,0.187,0.187,0.187,0.187,0.177,0.177,0.195,0.195,0.195,0.195,0.223,0.223,0
0.168,0.168,0.168,0.18,0.18,0.18,0.187,0.187,0.187,0.177,0.177,0.177,0.195,0.195,0.195,0.223,0.223,0.223,0
0.168,0.168,0.18,0.18,0.18,0.18,0.187,0.187,0.177,0.177,0.177,0.177,0.195,0.195,0.223,0.223,0.223,0.223,0
0.168,0.18,0.18,0.18,0.18,0.18,0.187,0.177,0.177,0.177,0.177,0.177,0.195,0.223,0.223,0.223,0.223,0.223,0
0.18,0.18,0.18,0.18,0.18,0.176,0.177,0.177,0.177,0.177,0.177,0.17,0.223,0.223,0.223,0.223,0.223,0.218,0
0.18,0.18,0.18,0.18,0.176,0.176,0.177,0.177,0.177,0.177,0.17,0.17,0.223,0.223,0.223,0.223,0.218,0.218,0
0.18,0.18,0.18,0.176,0.176,0.176,0.177,0.177,0.177,0.17,0.17,0.17,0.223,0.223,0.223,0.218,0.218,0.218,0
0.18,0.18,0.176,0.176,0.176,0.176,0.177,0.177,0.17,0.17,0.17,0.17,0.223,0.223,0.218,0.218,0.218,0.218,0
0.18,0.176,0.176,0.176,0.176,0.176,0.177,0.17,0.17,0.17,0.17,0.17,0.223,0.218,0.218,0.218,0.218,0.218,0
0.176,0.176,0.176,0.176,0.176,0.16,0.17,0.17,0.17,0.17,0.17,0.168,0.218,0.218,0.218,0.218,0.218,0.204,0
0.176,0.176,0.176,0.176,0.16,0.16,0.17,0.17,0.17,0.17,0.168,0.168,0.218,0.218,0.218,0.218,0.204,0.204,0
0.176,0.176,0.176,0.16,0.16,0.16,0.17,0.17,0.17,0.168,0.168,0.168,0.218,0.218,0.218,0.204,0.204,0.204,0
0.176,0.176,0.16,0.16,0.16,0.16,0.17,0.17,0.168,0.168,0.168,0.168,0.218,0.218,0.204,0.204,0.204,0.204,0
0.176,0.16,0.16,0.16,0.16,0.16,0.17,0.168,0.168,0.168,0.168,0.168,0.218,0.204,0.204,0.204,0.204,0.204,0
0.16,0.16,0.16,0.16,0.16,0.181,0.168,0.168,0.168,0.168,0.168,0.19,0.204,0.204,0.204,0.204,0.204,0.222,0
0.16,0.16,0.16,0.16,0.181,0.181,0.168,0.168,0.168,0.168,0.19,0.19,0.204,0.204,0.204,0.204,0.222,0.222,0
0.16,0.16,0.16,0.181,0.181,0.181,0.168,0.168,0.168,0.19,0.19,0.19,0.204,0.204,0.204,0.222,0.222,0.222,0
0.16,0.16,0.181,0.181,0.181,0.181,0.168,0.168,0.19,0.19,0.19,0.19,0.204,0.204,0.222,0.222,0.222,0.222,0
0.16,0.181,0.181,0.181,0.181,0.181,0.168,0.19,0.19,0.19,0.19,0.19,0.204,0.222,0.222,0.222,0.222,0.222,0
0.181,0.181,0.181,0.181,0.181,0.172,0.19,0.19,0.19,0.19,0.19,0.177,0.222,0.222,0.222,0.222,0.222,0.199,0
0.181,0.181,0.181,0.181,0.172,0.172,0.19,0.19,0.19,0.19,0.177,0.177,0.222,0.222,0.222,0.222,0.199,0.199,0
0.181,0.181,0.181,0.172,0.172,0.172,0.19,0.19,0.19,0.177,0.177,0.177,0.222,0.222,0.222,0.199,0.199,0.199,0
0.181,0.181,0.172,0.172,0.172,0.172,0.19,0.19,0.177,0.177,0.177,0.177,0.222,0.222,0.199,0.199,0.199,0.199,0
0.181,0.172,0.172,0.172,0.172,0.172,0.19,0.177,0.177,0.177,0.177,0.177,0.222,0.199,0.199,0.199,0.199,0.199,0
0.172,0.172,0.172,0.172,0.172,0.169,0.177,0.177,0.177,0.177,0.177,0.187,0.199,0.199,0.199,0.199,0.199,0.203,0
0.172,0.172,0.172,0.172,0.169,0.169,0.177,0.177,0.177,0.177,0.187,0.187,0.199,0.199,0.199,0.199,0.203,0.203,0
0.172,0.172,0.172,0.169,0.169,0.169,0.177,0.177,0.177,0.187,0.187,0.187,0.199,0.199,0.199,0.203,0.203,0.203,0
0.172,0.172,0.169,0.169,0.169,0.169,0.177,0.177,0.187,0.187,0.187,0.187,0.199,0.199,0.203,0.203,0.203,0.203,0
0.172,0.169,0.169,0.169,0.169,0.169,0.177,0.187,0.187,0.187,0.187,0.187,0.199,0.203,0.203,0.203,0.203,0.203,0
0.169,0.169,0.169,0.169,0.169,0.173,0.187,0.187,0.187,0.187,0.187,0.183,0.203,0.203,0.203,0.203,0.203,0.201,0
0.169,0.169,0.169,0.169,0.173,0.173,0.187,0.187,0.187,0.187,0.183,0.183,0.203,0.203,0.203,0.203,0.201,0.201,0
0.169,0.169,0.169,0.173,0.173,0.173,0.187,0.187,0.187,0.183,0.183,0.183,0.203,0.203,0.203,0.201,0.201,0.201,0
0.169,0.169,0.173,0.173,0.173,0.173,0.187,0.187,0.183,0.183,0.183,0.183,0.203,0.203,0.201,0.201,0.201,0.201,0
0.169,0.173,0.173,0.173,0.173,0.173,0.187,0.183,0.183,0.183,0.183,0.183,0.203,0.201,0.201,0.201,0.201,0.201,0
0.173,0.173,0.173,0.173,0.173,0.179,0.183,0.183,0.183,0.183,0.183,0.169,0.201,0.201,0.201,0.201,0.201,0.218,0
0.173,0.173,0.173,0.173,0.179,0.179,0.183,0.183,0.183,0.183,0.169,0.169,0.201,0.201,0.201,0.201,0.218,0.218,0
0.173,0.173,0.173,0.179,0.179,0.179,0.183,0.183,0.183,0.169,0.169,0.169,0.201,0.201,0.201,0.218,0.218,0.218,0
0.173,0.173,0.179,0.179,0.179,0.179,0.183,0.183,0.169,0.169,0.169,0.169,0.201,0.201,0.218,0.218,0.218,0.218,0
0.173,0.179,0.179,0.179,0.179,0.179,0.183,0.169,0.169,0.169,0.169,0.169,0.201,0.218,0.218,0.218,0.218,0.218,0
0.179,0.179,0.179,0.179,0.179,0.168,0.169,0.169,0.169,0.169,0.169,0.161,0.218,0.218,0.218,0.218,0.218,0.188,0
